id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
347753,Female,75,1,11.0,1,1-2 Year,No,41979.0,124.0,298,0
323193,Female,26,1,3.0,1,< 1 Year,No,41199.0,152.0,216,0
54354,Female,27,1,30.0,1,< 1 Year,No,30414.0,152.0,289,0
158834,Male,22,1,32.0,1,< 1 Year,No,36689.0,152.0,78,0
272167,Female,24,1,36.0,0,< 1 Year,Yes,33413.0,152.0,104,0
43707,Male,47,1,39.0,0,1-2 Year,Yes,30266.0,156.0,70,0
84815,Male,21,1,2.0,1,< 1 Year,No,26987.0,152.0,237,0
368053,Female,25,1,30.0,1,< 1 Year,No,38000.0,152.0,120,0
83901,Female,30,1,28.0,0,1-2 Year,Yes,39524.0,154.0,29,0
86052,Female,35,1,47.0,1,1-2 Year,No,28495.0,152.0,229,0
163183,Female,24,1,28.0,1,< 1 Year,No,40259.0,152.0,150,0
313215,Male,23,1,15.0,0,< 1 Year,No,37798.0,152.0,253,0
195109,Female,24,1,47.0,0,< 1 Year,Yes,32887.0,151.0,251,0
307468,Male,30,1,45.0,0,< 1 Year,Yes,41608.0,124.0,236,0
346297,Male,39,1,18.0,1,1-2 Year,No,31439.0,131.0,95,0
108703,Female,25,1,35.0,1,< 1 Year,No,32671.0,152.0,39,0
243914,Female,38,1,49.0,0,1-2 Year,Yes,2630.0,156.0,18,0
179402,Female,61,1,28.0,0,1-2 Year,Yes,31624.0,124.0,77,0
142542,Female,28,1,15.0,1,< 1 Year,No,31701.0,152.0,281,0
108649,Male,45,1,11.0,1,1-2 Year,No,2630.0,120.0,50,0
180465,Female,51,1,3.0,1,1-2 Year,No,38583.0,124.0,207,0
197090,Male,44,1,1.0,0,1-2 Year,No,2630.0,26.0,226,0
205110,Male,24,1,14.0,1,< 1 Year,No,17472.0,152.0,86,0
360915,Female,48,1,8.0,0,1-2 Year,Yes,47501.0,124.0,80,0
199003,Male,50,1,28.0,0,1-2 Year,Yes,35664.0,26.0,260,0
251843,Male,70,1,28.0,0,1-2 Year,No,45450.0,26.0,267,0
153716,Female,31,1,30.0,1,< 1 Year,No,23337.0,152.0,108,0
156403,Female,57,1,7.0,0,1-2 Year,Yes,22938.0,124.0,269,0
147756,Female,22,1,28.0,1,< 1 Year,No,42385.0,152.0,288,0
65251,Male,48,1,28.0,1,1-2 Year,No,50666.0,124.0,166,0
194531,Female,29,1,7.0,1,< 1 Year,No,40261.0,152.0,294,0
35414,Male,41,1,19.0,1,1-2 Year,No,28885.0,26.0,192,0
298741,Female,64,1,33.0,0,1-2 Year,Yes,26273.0,152.0,65,0
330247,Male,24,1,11.0,1,< 1 Year,No,28498.0,152.0,287,0
224126,Male,41,1,39.0,0,1-2 Year,Yes,40488.0,124.0,253,0
197661,Female,48,1,7.0,1,1-2 Year,No,2630.0,26.0,259,0
226695,Male,21,1,6.0,1,< 1 Year,No,27577.0,152.0,271,0
83948,Female,27,1,28.0,1,< 1 Year,No,30175.0,152.0,80,0
134771,Female,42,1,28.0,0,1-2 Year,Yes,39226.0,26.0,176,0
326105,Female,24,1,42.0,1,< 1 Year,No,30208.0,152.0,119,0
217041,Female,24,1,46.0,1,< 1 Year,No,34736.0,152.0,159,0
144522,Male,64,1,28.0,0,1-2 Year,Yes,31618.0,13.0,188,0
372740,Female,51,1,39.0,0,1-2 Year,Yes,36530.0,124.0,89,0
29868,Female,25,1,45.0,1,< 1 Year,No,23888.0,152.0,75,0
80944,Female,59,1,28.0,1,1-2 Year,No,62314.0,122.0,59,0
120112,Male,29,1,47.0,1,< 1 Year,No,22876.0,152.0,18,0
243540,Male,58,1,28.0,0,1-2 Year,Yes,49351.0,124.0,73,0
139157,Female,31,1,6.0,1,< 1 Year,No,24377.0,124.0,122,0
92676,Male,63,1,50.0,1,1-2 Year,No,2630.0,30.0,285,0
249879,Male,54,1,46.0,0,1-2 Year,Yes,27816.0,124.0,293,0
110644,Male,27,1,8.0,1,< 1 Year,No,26851.0,152.0,179,0
380170,Male,56,1,28.0,1,1-2 Year,Yes,42083.0,25.0,88,0
113898,Male,26,1,41.0,1,< 1 Year,No,29098.0,152.0,203,0
297384,Male,65,1,13.0,1,1-2 Year,No,23104.0,152.0,15,0
219651,Female,22,1,25.0,1,< 1 Year,No,26739.0,152.0,106,0
20374,Female,48,1,28.0,0,> 2 Years,Yes,29203.0,157.0,214,0
228932,Female,34,1,12.0,1,1-2 Year,No,2630.0,124.0,270,0
222248,Male,47,1,35.0,1,1-2 Year,No,48219.0,26.0,213,0
313020,Female,25,1,28.0,1,< 1 Year,No,59045.0,26.0,29,0
218720,Male,21,1,6.0,1,< 1 Year,No,23057.0,160.0,259,0
308740,Male,26,1,29.0,1,< 1 Year,No,66938.0,152.0,292,0
204698,Male,27,1,30.0,0,< 1 Year,Yes,2630.0,152.0,200,0
349648,Male,27,1,36.0,1,< 1 Year,No,50475.0,152.0,64,0
1149,Male,55,1,41.0,0,1-2 Year,Yes,22757.0,136.0,77,0
353137,Male,23,1,21.0,1,< 1 Year,No,29295.0,152.0,227,0
285970,Female,49,1,28.0,0,1-2 Year,No,58672.0,26.0,251,0
257819,Female,32,1,31.0,1,1-2 Year,No,2630.0,26.0,278,0
282292,Male,70,1,46.0,0,1-2 Year,Yes,2630.0,156.0,258,0
371562,Male,48,1,28.0,0,1-2 Year,Yes,37893.0,26.0,111,0
160362,Female,68,1,46.0,1,1-2 Year,No,28065.0,26.0,168,0
198232,Male,23,1,15.0,1,< 1 Year,No,31413.0,152.0,170,0
353225,Male,60,1,28.0,1,1-2 Year,No,24574.0,49.0,49,0
309031,Female,23,1,8.0,1,< 1 Year,No,43686.0,152.0,71,0
361659,Male,42,1,28.0,0,1-2 Year,Yes,43308.0,13.0,162,0
56180,Female,25,1,41.0,1,< 1 Year,No,21522.0,152.0,125,0
55834,Male,42,1,28.0,0,1-2 Year,Yes,27850.0,124.0,39,0
174561,Female,29,1,50.0,1,< 1 Year,No,38483.0,152.0,200,0
180192,Female,31,1,37.0,0,< 1 Year,Yes,32234.0,124.0,249,0
129148,Female,30,1,28.0,0,< 1 Year,Yes,30983.0,152.0,113,0
379197,Female,57,1,18.0,0,1-2 Year,Yes,2630.0,156.0,106,0
97002,Female,24,1,17.0,0,< 1 Year,Yes,27742.0,152.0,24,0
129597,Female,69,1,36.0,0,1-2 Year,No,30814.0,26.0,291,0
334306,Male,70,1,46.0,1,1-2 Year,No,32506.0,122.0,13,0
254716,Female,74,1,28.0,0,> 2 Years,Yes,31962.0,26.0,157,0
322095,Female,43,1,28.0,0,1-2 Year,Yes,33453.0,124.0,35,0
93598,Male,25,1,8.0,1,< 1 Year,No,52768.0,152.0,284,0
335273,Male,52,1,41.0,1,1-2 Year,No,30121.0,136.0,68,0
10785,Female,73,1,28.0,0,> 2 Years,Yes,84943.0,26.0,155,0
52606,Male,28,1,46.0,1,< 1 Year,No,31695.0,152.0,23,0
241157,Male,36,1,28.0,0,1-2 Year,No,46797.0,26.0,224,0
176485,Female,34,1,28.0,0,1-2 Year,Yes,43655.0,152.0,284,0
137726,Male,40,1,3.0,0,1-2 Year,Yes,26337.0,152.0,83,0
84672,Female,34,1,3.0,0,1-2 Year,Yes,2630.0,124.0,45,0
268811,Female,44,1,4.0,0,1-2 Year,Yes,34404.0,26.0,31,0
262456,Female,23,1,3.0,1,< 1 Year,No,2630.0,152.0,151,0
378876,Male,53,1,28.0,0,1-2 Year,Yes,33893.0,26.0,96,0
167962,Male,27,1,28.0,0,< 1 Year,No,2630.0,160.0,24,0
364690,Male,28,1,18.0,1,< 1 Year,No,41654.0,152.0,234,0
136475,Male,46,1,28.0,0,> 2 Years,Yes,2630.0,26.0,136,0
197421,Male,26,1,8.0,1,< 1 Year,No,39926.0,152.0,226,0
95196,Male,29,1,10.0,1,< 1 Year,No,27758.0,152.0,129,0
96849,Female,41,1,8.0,0,1-2 Year,Yes,31043.0,124.0,226,0
159213,Female,41,1,5.0,1,1-2 Year,No,28190.0,26.0,69,0
310399,Female,24,1,6.0,1,< 1 Year,No,27656.0,152.0,73,0
343306,Male,34,1,8.0,1,1-2 Year,No,34239.0,152.0,295,0
321659,Male,29,1,16.0,0,< 1 Year,Yes,2630.0,151.0,164,0
264075,Female,52,1,8.0,0,1-2 Year,Yes,53038.0,124.0,242,0
213837,Female,22,1,8.0,1,< 1 Year,No,39912.0,152.0,223,0
18146,Male,27,1,18.0,0,< 1 Year,Yes,36041.0,26.0,290,0
231339,Male,26,1,15.0,1,< 1 Year,No,2630.0,152.0,290,0
239864,Male,41,1,10.0,0,> 2 Years,Yes,46170.0,26.0,148,0
253385,Female,24,1,13.0,1,< 1 Year,No,29808.0,152.0,271,0
348661,Female,24,1,8.0,1,< 1 Year,No,65877.0,152.0,291,0
122247,Female,24,1,9.0,1,< 1 Year,Yes,43685.0,152.0,32,0
298672,Male,62,1,7.0,0,1-2 Year,No,36468.0,124.0,56,0
18445,Male,50,1,28.0,0,1-2 Year,Yes,39612.0,26.0,63,0
171511,Female,46,1,15.0,1,1-2 Year,No,34150.0,153.0,206,0
49986,Male,25,1,29.0,1,< 1 Year,No,23259.0,152.0,238,0
335337,Female,23,1,29.0,0,< 1 Year,Yes,2630.0,152.0,236,0
290927,Female,42,1,36.0,0,1-2 Year,Yes,30686.0,26.0,100,0
112209,Female,39,1,32.0,1,1-2 Year,No,2630.0,152.0,71,0
84970,Male,26,1,36.0,1,< 1 Year,No,28629.0,152.0,204,0
38950,Male,54,1,28.0,0,1-2 Year,Yes,50045.0,26.0,225,0
297737,Male,73,1,11.0,1,1-2 Year,No,29745.0,152.0,149,0
110255,Male,31,1,28.0,1,< 1 Year,No,28073.0,152.0,10,0
238852,Male,53,1,3.0,0,1-2 Year,Yes,41261.0,26.0,288,0
6386,Male,53,1,30.0,1,1-2 Year,No,31979.0,152.0,250,0
120128,Female,43,1,48.0,0,> 2 Years,Yes,2630.0,124.0,41,0
117958,Female,31,1,28.0,0,< 1 Year,No,2630.0,1.0,194,0
250634,Male,21,1,11.0,1,< 1 Year,No,33824.0,152.0,64,0
16778,Male,27,1,13.0,0,< 1 Year,Yes,34194.0,152.0,19,0
359992,Male,49,1,35.0,1,1-2 Year,No,29312.0,124.0,81,0
246473,Male,65,1,28.0,0,> 2 Years,Yes,41590.0,55.0,204,0
203015,Female,51,1,28.0,0,1-2 Year,Yes,45972.0,26.0,67,0
62604,Female,26,1,28.0,0,< 1 Year,Yes,34737.0,152.0,98,0
349597,Male,50,1,28.0,1,1-2 Year,No,47712.0,26.0,120,0
148259,Female,46,1,28.0,0,1-2 Year,Yes,2630.0,156.0,160,0
285813,Male,47,1,28.0,0,1-2 Year,Yes,43102.0,124.0,238,0
361510,Female,23,1,30.0,1,< 1 Year,No,31240.0,152.0,62,0
249370,Female,47,1,28.0,0,1-2 Year,Yes,46491.0,32.0,299,0
276927,Female,43,1,46.0,0,1-2 Year,Yes,33382.0,152.0,275,0
108343,Female,68,1,8.0,1,1-2 Year,No,31730.0,124.0,32,0
365171,Female,59,1,11.0,0,1-2 Year,No,40084.0,26.0,60,0
217019,Female,22,1,37.0,1,< 1 Year,No,34702.0,152.0,189,0
54433,Male,44,1,28.0,1,1-2 Year,No,42537.0,124.0,238,0
185088,Female,21,1,8.0,1,< 1 Year,No,37827.0,160.0,56,0
34439,Male,24,1,8.0,0,1-2 Year,Yes,34745.0,154.0,252,0
331649,Male,40,1,11.0,0,1-2 Year,Yes,30378.0,155.0,50,0
9561,Female,53,1,11.0,0,1-2 Year,Yes,41701.0,26.0,290,0
288478,Male,52,1,28.0,0,1-2 Year,Yes,53049.0,26.0,172,0
87587,Male,69,1,15.0,0,1-2 Year,Yes,23571.0,26.0,69,0
119988,Female,43,1,28.0,0,1-2 Year,Yes,55440.0,26.0,11,0
48226,Female,22,1,15.0,0,< 1 Year,Yes,25683.0,160.0,287,0
109028,Female,29,1,46.0,0,1-2 Year,No,2630.0,154.0,129,0
56404,Male,42,1,28.0,0,1-2 Year,No,36865.0,26.0,269,0
8133,Male,47,1,43.0,0,1-2 Year,Yes,48194.0,26.0,72,0
59723,Female,33,1,46.0,1,< 1 Year,No,25693.0,152.0,254,0
53566,Female,24,1,2.0,1,< 1 Year,No,29377.0,152.0,227,0
204912,Female,29,1,29.0,1,< 1 Year,No,37579.0,152.0,174,0
371465,Female,23,1,15.0,0,< 1 Year,No,24180.0,152.0,112,0
121327,Male,69,1,15.0,1,1-2 Year,No,43749.0,152.0,120,0
153046,Male,51,1,46.0,0,1-2 Year,Yes,29797.0,26.0,50,0
253263,Male,25,1,12.0,1,< 1 Year,No,33455.0,152.0,280,0
129027,Female,21,1,6.0,1,< 1 Year,No,32608.0,152.0,260,0
238337,Male,26,1,16.0,0,< 1 Year,Yes,29709.0,152.0,205,0
193900,Male,35,1,35.0,1,1-2 Year,No,39734.0,152.0,222,0
370512,Female,31,1,41.0,1,< 1 Year,No,2630.0,152.0,143,0
342137,Female,32,1,12.0,1,< 1 Year,No,28993.0,152.0,199,0
292946,Female,53,1,28.0,1,1-2 Year,No,2630.0,160.0,139,0
277725,Female,27,1,29.0,1,< 1 Year,No,30832.0,152.0,85,0
266964,Female,28,1,11.0,0,< 1 Year,Yes,37103.0,152.0,176,0
216149,Male,35,1,12.0,1,1-2 Year,No,27525.0,20.0,84,0
237748,Male,46,1,27.0,1,1-2 Year,No,31735.0,124.0,194,0
349325,Female,37,1,29.0,0,1-2 Year,Yes,30020.0,124.0,90,0
172403,Female,51,1,28.0,1,1-2 Year,No,2630.0,121.0,46,0
252148,Male,59,1,5.0,1,1-2 Year,No,33952.0,124.0,49,0
355518,Male,22,1,2.0,1,< 1 Year,No,27573.0,152.0,191,0
334756,Male,30,1,29.0,0,< 1 Year,Yes,2630.0,156.0,164,0
228774,Female,44,1,28.0,0,1-2 Year,No,41469.0,26.0,123,0
327717,Male,47,1,9.0,1,1-2 Year,No,2630.0,124.0,165,0
286476,Male,50,1,8.0,1,1-2 Year,No,47734.0,124.0,23,0
96894,Male,23,1,36.0,0,< 1 Year,Yes,27611.0,152.0,186,0
181553,Female,67,1,36.0,1,1-2 Year,No,32144.0,26.0,122,0
190141,Female,24,1,14.0,1,< 1 Year,No,31815.0,152.0,51,0
297030,Male,64,1,28.0,0,1-2 Year,Yes,38094.0,156.0,20,0
117577,Male,56,1,37.0,0,1-2 Year,Yes,33758.0,26.0,219,0
42492,Female,51,1,28.0,1,1-2 Year,No,38535.0,122.0,65,0
219973,Male,51,1,36.0,0,1-2 Year,No,38407.0,26.0,74,0
159352,Female,22,1,1.0,0,< 1 Year,Yes,2630.0,152.0,161,0
171830,Male,47,1,41.0,1,1-2 Year,No,2630.0,12.0,223,0
332688,Male,38,1,45.0,0,1-2 Year,Yes,2630.0,157.0,198,0
50051,Female,25,1,30.0,1,< 1 Year,No,35247.0,152.0,91,0
366759,Female,36,1,2.0,1,1-2 Year,No,38283.0,152.0,238,0
259673,Male,61,1,28.0,1,1-2 Year,No,86182.0,124.0,88,0
307951,Male,26,1,38.0,1,< 1 Year,No,2630.0,152.0,31,0
126995,Male,54,1,35.0,1,1-2 Year,No,30516.0,124.0,15,0
61735,Female,44,1,28.0,0,> 2 Years,Yes,41401.0,124.0,59,0
192073,Female,24,1,15.0,1,< 1 Year,No,35075.0,152.0,93,0
365117,Female,24,1,29.0,1,< 1 Year,No,40705.0,152.0,179,0
137156,Male,50,1,8.0,0,1-2 Year,Yes,2630.0,26.0,37,0
32274,Male,52,1,33.0,0,1-2 Year,Yes,31802.0,157.0,53,0
292768,Male,42,1,28.0,0,1-2 Year,Yes,39008.0,124.0,46,0
155132,Female,41,1,15.0,0,1-2 Year,Yes,2630.0,160.0,173,0
189037,Female,23,1,3.0,1,< 1 Year,No,23954.0,152.0,210,0
250650,Female,22,1,15.0,0,< 1 Year,No,26967.0,152.0,191,0
190035,Male,41,1,28.0,0,1-2 Year,No,2630.0,156.0,123,0
204018,Female,22,1,45.0,0,< 1 Year,Yes,21847.0,152.0,218,0
156577,Female,25,1,41.0,1,< 1 Year,No,51733.0,152.0,273,0
76292,Female,46,1,15.0,1,1-2 Year,No,36512.0,152.0,179,0
164218,Male,26,1,41.0,1,< 1 Year,No,36506.0,152.0,230,0
313862,Female,61,1,46.0,1,1-2 Year,No,2630.0,124.0,217,0
200676,Female,31,1,15.0,1,< 1 Year,No,31642.0,152.0,153,0
195182,Male,79,1,28.0,0,> 2 Years,Yes,2630.0,158.0,28,0
201709,Female,24,1,32.0,1,< 1 Year,No,28550.0,152.0,173,0
54190,Female,25,1,8.0,1,< 1 Year,No,34412.0,152.0,63,0
119436,Female,40,1,28.0,0,1-2 Year,Yes,50106.0,124.0,263,0
292488,Male,28,1,13.0,1,< 1 Year,Yes,27656.0,160.0,27,0
127188,Female,30,1,33.0,0,1-2 Year,Yes,29309.0,156.0,167,0
90444,Female,30,1,46.0,1,< 1 Year,No,38400.0,152.0,168,0
380761,Female,31,1,28.0,1,1-2 Year,No,34871.0,26.0,69,0
357955,Male,42,1,8.0,0,1-2 Year,No,41063.0,124.0,52,0
25530,Female,21,1,29.0,1,< 1 Year,No,50369.0,152.0,264,0
332807,Male,28,1,41.0,0,< 1 Year,Yes,27949.0,156.0,141,0
313114,Female,23,1,46.0,1,< 1 Year,No,26782.0,152.0,256,0
135178,Male,50,1,28.0,0,> 2 Years,Yes,43535.0,26.0,179,0
31431,Female,54,1,8.0,0,1-2 Year,Yes,29948.0,26.0,253,0
286512,Male,43,1,11.0,0,1-2 Year,Yes,23668.0,124.0,298,0
229501,Female,33,1,47.0,1,< 1 Year,No,25760.0,152.0,250,0
361932,Female,41,1,21.0,1,1-2 Year,No,18149.0,152.0,118,0
132766,Female,20,1,11.0,0,< 1 Year,No,2630.0,157.0,268,0
380023,Male,39,1,28.0,1,1-2 Year,No,75631.0,26.0,105,0
313772,Female,67,1,41.0,0,1-2 Year,Yes,26740.0,12.0,77,0
332058,Male,41,1,28.0,0,1-2 Year,Yes,42716.0,26.0,198,0
342641,Male,23,1,15.0,0,< 1 Year,No,52696.0,152.0,28,0
191129,Male,21,1,14.0,1,< 1 Year,No,27934.0,152.0,179,0
211172,Male,23,1,45.0,1,< 1 Year,No,30596.0,152.0,282,0
350739,Male,47,1,28.0,1,1-2 Year,No,37028.0,26.0,24,0
135576,Male,57,1,25.0,0,1-2 Year,Yes,25377.0,152.0,284,0
140858,Male,43,1,50.0,0,1-2 Year,Yes,2630.0,156.0,57,0
124100,Female,28,1,5.0,1,< 1 Year,No,28774.0,152.0,27,0
142816,Female,20,1,25.0,1,< 1 Year,No,35652.0,160.0,192,0
205900,Female,43,1,28.0,0,1-2 Year,Yes,37549.0,124.0,298,0
64679,Female,29,1,38.0,0,1-2 Year,Yes,22441.0,156.0,42,0
223088,Female,60,1,28.0,0,1-2 Year,Yes,43979.0,122.0,205,0
194505,Male,20,1,47.0,0,< 1 Year,Yes,33845.0,160.0,57,0
165422,Female,28,1,11.0,1,< 1 Year,No,23519.0,152.0,204,0
88990,Female,71,1,28.0,0,1-2 Year,Yes,52651.0,37.0,273,0
77586,Female,28,1,50.0,1,< 1 Year,No,41638.0,152.0,54,0
187819,Male,37,1,43.0,0,1-2 Year,Yes,2630.0,152.0,72,0
121655,Male,55,1,48.0,0,> 2 Years,Yes,2630.0,26.0,172,0
322662,Female,77,1,48.0,1,1-2 Year,No,2630.0,26.0,63,0
316552,Female,33,1,28.0,1,1-2 Year,No,76218.0,124.0,109,0
143683,Male,39,1,25.0,1,1-2 Year,No,38124.0,152.0,42,0
344849,Female,22,1,10.0,1,< 1 Year,No,25156.0,152.0,208,0
132899,Female,26,1,28.0,0,1-2 Year,Yes,24518.0,154.0,101,0
218011,Male,44,1,8.0,0,1-2 Year,No,34841.0,124.0,50,0
248770,Female,29,1,14.0,1,< 1 Year,No,32711.0,152.0,213,0
272762,Female,29,1,6.0,1,< 1 Year,No,29410.0,152.0,77,0
102149,Male,24,1,8.0,1,< 1 Year,No,40636.0,152.0,208,0
349537,Female,26,1,32.0,1,< 1 Year,No,2630.0,160.0,195,0
171082,Male,40,1,28.0,0,1-2 Year,Yes,46757.0,61.0,105,0
476,Male,59,1,8.0,1,1-2 Year,No,34424.0,26.0,134,0
33019,Female,42,1,36.0,0,1-2 Year,Yes,2630.0,26.0,12,0
226266,Male,23,1,9.0,0,< 1 Year,Yes,25797.0,151.0,143,0
296230,Female,31,1,8.0,0,< 1 Year,Yes,39969.0,152.0,109,0
350667,Female,20,1,8.0,0,< 1 Year,Yes,46932.0,160.0,41,0
167277,Female,24,1,36.0,1,< 1 Year,No,34950.0,152.0,23,0
105151,Male,51,1,46.0,1,1-2 Year,No,25219.0,92.0,80,0
41320,Female,51,1,4.0,1,1-2 Year,No,27403.0,152.0,218,0
46185,Male,31,1,23.0,0,< 1 Year,Yes,26457.0,163.0,139,0
183216,Female,45,1,0.0,0,1-2 Year,Yes,2630.0,26.0,124,0
13926,Male,50,1,28.0,0,1-2 Year,Yes,36486.0,124.0,158,0
274569,Male,22,1,33.0,1,< 1 Year,No,35071.0,152.0,290,0
367285,Male,22,1,11.0,1,< 1 Year,Yes,2630.0,163.0,156,0
48452,Female,32,1,10.0,0,< 1 Year,Yes,2630.0,160.0,18,0
48380,Female,42,1,18.0,1,1-2 Year,No,47350.0,124.0,219,0
70480,Female,60,1,28.0,0,1-2 Year,Yes,28404.0,124.0,127,0
170313,Male,22,1,28.0,0,1-2 Year,Yes,38705.0,154.0,67,0
136000,Female,27,1,46.0,1,< 1 Year,No,15992.0,152.0,263,0
236877,Male,58,1,28.0,1,1-2 Year,Yes,54033.0,26.0,273,0
282876,Male,43,1,13.0,0,1-2 Year,Yes,30564.0,154.0,175,0
229589,Male,27,1,30.0,1,< 1 Year,No,21944.0,152.0,90,0
248938,Male,24,1,8.0,1,< 1 Year,No,32780.0,152.0,264,0
244608,Male,50,1,47.0,0,1-2 Year,Yes,38498.0,152.0,213,0
123172,Female,21,1,17.0,1,< 1 Year,No,31415.0,160.0,144,0
210691,Female,68,1,28.0,0,1-2 Year,Yes,44237.0,122.0,184,0
181056,Female,21,1,43.0,1,< 1 Year,No,23345.0,152.0,82,0
123193,Female,56,1,3.0,1,1-2 Year,No,35502.0,152.0,107,0
323237,Male,23,1,6.0,1,< 1 Year,No,21337.0,152.0,272,0
68049,Female,26,1,32.0,0,< 1 Year,Yes,2630.0,152.0,211,0
261622,Male,32,1,8.0,0,< 1 Year,Yes,35448.0,152.0,113,0
210729,Female,69,1,46.0,1,1-2 Year,No,32612.0,119.0,162,0
123210,Female,36,1,10.0,1,1-2 Year,No,2630.0,26.0,20,0
299007,Male,76,1,8.0,1,1-2 Year,No,46256.0,7.0,50,0
96770,Female,24,1,8.0,0,< 1 Year,No,39395.0,152.0,221,0
365130,Female,24,1,16.0,0,< 1 Year,Yes,20035.0,152.0,73,0
295236,Female,23,1,39.0,1,< 1 Year,No,43075.0,152.0,218,0
242477,Male,48,1,8.0,0,1-2 Year,Yes,38915.0,26.0,65,0
325164,Male,50,1,28.0,0,1-2 Year,Yes,45915.0,26.0,127,0
142502,Male,24,1,47.0,0,< 1 Year,Yes,28890.0,152.0,295,0
345147,Female,27,1,41.0,1,< 1 Year,No,2630.0,153.0,62,0
324101,Female,67,1,36.0,0,1-2 Year,Yes,62363.0,124.0,237,0
367129,Male,22,1,46.0,1,< 1 Year,No,29570.0,152.0,272,0
108219,Male,24,1,8.0,1,< 1 Year,No,30075.0,152.0,30,0
184574,Male,25,1,41.0,1,< 1 Year,No,34104.0,152.0,166,0
304160,Female,24,1,21.0,1,< 1 Year,No,40742.0,152.0,32,0
377135,Male,41,1,3.0,1,1-2 Year,Yes,21901.0,124.0,144,0
359840,Female,22,1,29.0,1,< 1 Year,No,27975.0,152.0,104,0
27000,Male,48,1,28.0,0,1-2 Year,Yes,28295.0,124.0,80,0
263886,Male,26,1,46.0,0,< 1 Year,Yes,23148.0,152.0,74,0
188091,Female,58,1,28.0,0,> 2 Years,Yes,40022.0,124.0,21,0
340502,Male,53,1,30.0,0,1-2 Year,Yes,2630.0,145.0,226,0
355884,Male,36,1,28.0,0,1-2 Year,Yes,2630.0,37.0,82,0
345944,Male,64,1,28.0,0,> 2 Years,Yes,34176.0,25.0,141,0
76327,Male,41,1,28.0,0,1-2 Year,Yes,49167.0,124.0,179,0
144472,Male,44,1,45.0,0,1-2 Year,Yes,33202.0,26.0,46,0
130939,Male,56,1,46.0,0,1-2 Year,Yes,38510.0,11.0,296,0
56677,Female,28,1,30.0,0,< 1 Year,Yes,2630.0,152.0,151,0
79963,Female,51,1,14.0,1,1-2 Year,No,31442.0,152.0,61,0
45994,Male,31,1,10.0,1,< 1 Year,No,26031.0,152.0,123,0
201184,Male,47,1,29.0,1,1-2 Year,No,38498.0,124.0,14,0
58403,Male,55,1,28.0,1,1-2 Year,No,42746.0,13.0,287,0
307330,Female,21,1,15.0,1,< 1 Year,No,28531.0,152.0,228,0
159052,Male,22,1,29.0,1,< 1 Year,No,38746.0,152.0,43,0
165385,Male,22,1,37.0,0,< 1 Year,Yes,21070.0,152.0,194,0
279652,Male,38,1,41.0,0,1-2 Year,Yes,25179.0,124.0,210,0
230238,Male,24,1,8.0,1,< 1 Year,No,43390.0,152.0,256,0
367132,Female,59,1,31.0,0,> 2 Years,Yes,2630.0,9.0,267,0
277562,Male,23,1,10.0,1,< 1 Year,No,45578.0,152.0,227,0
375678,Female,21,1,47.0,0,< 1 Year,No,31200.0,152.0,272,0
3969,Male,42,1,8.0,1,1-2 Year,No,45932.0,19.0,103,0
177227,Female,24,1,26.0,0,< 1 Year,Yes,35242.0,152.0,97,0
6312,Female,38,1,16.0,1,1-2 Year,No,33342.0,152.0,291,0
185348,Female,43,1,30.0,0,1-2 Year,No,2630.0,160.0,261,0
165237,Male,20,1,44.0,1,< 1 Year,Yes,2630.0,160.0,296,0
303608,Female,43,1,28.0,1,1-2 Year,No,44263.0,122.0,22,0
376815,Male,34,1,12.0,0,1-2 Year,No,26934.0,124.0,100,0
192442,Female,26,1,28.0,1,< 1 Year,No,36660.0,152.0,72,0
156634,Male,67,1,28.0,1,1-2 Year,No,42365.0,52.0,51,0
234124,Female,25,1,26.0,1,< 1 Year,No,2630.0,152.0,136,0
192603,Female,24,1,15.0,0,< 1 Year,No,31498.0,152.0,103,0
225546,Male,24,1,41.0,1,< 1 Year,No,2630.0,152.0,165,0
76649,Male,25,1,28.0,1,< 1 Year,No,50467.0,152.0,292,0
203915,Female,32,1,45.0,0,1-2 Year,No,2630.0,156.0,257,0
86940,Male,46,1,28.0,0,1-2 Year,Yes,52539.0,122.0,192,0
150669,Male,42,1,30.0,1,1-2 Year,No,2630.0,152.0,296,0
80678,Male,64,1,8.0,1,1-2 Year,No,38223.0,26.0,211,0
15299,Female,33,1,41.0,1,< 1 Year,No,39843.0,152.0,250,0
353349,Female,23,1,11.0,1,< 1 Year,No,24788.0,152.0,81,0
332217,Male,65,1,8.0,0,1-2 Year,No,35051.0,26.0,200,0
305827,Female,42,1,28.0,0,> 2 Years,Yes,2630.0,156.0,206,0
211438,Female,28,1,9.0,1,< 1 Year,No,25007.0,152.0,169,0
197113,Male,48,1,8.0,1,1-2 Year,No,39122.0,124.0,180,0
298680,Female,76,1,48.0,1,1-2 Year,No,2630.0,26.0,173,0
49588,Male,54,1,50.0,1,1-2 Year,No,84918.0,18.0,93,0
695,Female,48,1,10.0,0,1-2 Year,Yes,39818.0,26.0,180,0
16274,Male,32,1,30.0,0,< 1 Year,Yes,31716.0,152.0,292,0
77878,Female,25,1,41.0,0,< 1 Year,Yes,39151.0,152.0,146,0
